date,time,seconds,frame
20160522,110944,1463929784.39,576
20160522,110944,1463929784.42,577
20160522,110944,1463929784.45,578
20160522,110944,1463929784.48,579
20160522,110944,1463929784.51,580
20160522,110944,1463929784.55,581
20160522,110944,1463929784.58,582
20160522,110944,1463929784.61,583
20160522,110944,1463929784.64,584
20160522,110944,1463929784.67,585
20160522,110944,1463929784.7,586
20160522,110944,1463929784.73,587
20160522,110944,1463929784.76,588
20160522,110944,1463929784.79,589
20160522,110944,1463929784.82,590
20160522,110944,1463929784.86,591
20160522,110944,1463929784.89,592
20160522,110944,1463929784.92,593
20160522,110944,1463929784.95,594
20160522,110944,1463929784.98,595
20160522,110945,1463929785.01,596
20160522,110945,1463929785.04,597
20160522,110945,1463929785.07,598
20160522,110945,1463929785.1,599
