date,time,seconds,frame
20160522,105016,1463928616.33,192
20160522,105016,1463928616.36,193
20160522,105016,1463928616.39,194
20160522,105016,1463928616.42,195
20160522,105016,1463928616.45,196
20160522,105016,1463928616.48,197
20160522,105016,1463928616.52,198
20160522,105016,1463928616.55,199
20160522,105016,1463928616.58,200
20160522,105016,1463928616.61,201
20160522,105016,1463928616.64,202
20160522,105016,1463928616.67,203
20160522,105016,1463928616.7,204
20160522,105016,1463928616.73,205
20160522,105016,1463928616.76,206
20160522,105016,1463928616.79,207
20160522,105016,1463928616.83,208
20160522,105016,1463928616.86,209
20160522,105016,1463928616.89,210
20160522,105016,1463928616.92,211
20160522,105016,1463928616.95,212
20160522,105016,1463928616.98,213
20160522,105017,1463928617.01,214
20160522,105017,1463928617.04,215
20160522,105017,1463928617.07,216
20160522,105017,1463928617.1,217
20160522,105017,1463928617.14,218
20160522,105017,1463928617.17,219
20160522,105017,1463928617.2,220
20160522,105017,1463928617.23,221
20160522,105017,1463928617.26,222
20160522,105017,1463928617.29,223
20160522,105017,1463928617.32,224
20160522,105017,1463928617.35,225
20160522,105017,1463928617.38,226
20160522,105017,1463928617.41,227
20160522,105017,1463928617.45,228
20160522,105017,1463928617.48,229
20160522,105017,1463928617.51,230
20160522,105017,1463928617.54,231
20160522,105017,1463928617.57,232
20160522,105017,1463928617.6,233
20160522,105017,1463928617.63,234
20160522,105017,1463928617.66,235
20160522,105017,1463928617.69,236
20160522,105017,1463928617.72,237
20160522,105017,1463928617.76,238
20160522,105017,1463928617.79,239
20160522,105017,1463928617.82,240
20160522,105017,1463928617.85,241
20160522,105017,1463928617.88,242
20160522,105017,1463928617.91,243
20160522,105017,1463928617.94,244
20160522,105017,1463928617.97,245
20160522,105018,1463928618.0,246
20160522,105018,1463928618.03,247
20160522,105018,1463928618.07,248
20160522,105018,1463928618.1,249
20160522,105018,1463928618.13,250
20160522,105018,1463928618.16,251
20160522,105018,1463928618.19,252
20160522,105018,1463928618.22,253
20160522,105018,1463928618.25,254
20160522,105018,1463928618.28,255
20160522,105018,1463928618.31,256
20160522,105018,1463928618.34,257
20160522,105018,1463928618.38,258
20160522,105018,1463928618.41,259
20160522,105018,1463928618.44,260
20160522,105018,1463928618.47,261
20160522,105018,1463928618.5,262
20160522,105018,1463928618.53,263
20160522,105018,1463928618.56,264
20160522,105018,1463928618.59,265
20160522,105018,1463928618.62,266
20160522,105018,1463928618.65,267
20160522,105018,1463928618.69,268
20160522,105018,1463928618.72,269
20160522,105018,1463928618.75,270
20160522,105018,1463928618.78,271
20160522,105018,1463928618.81,272
20160522,105018,1463928618.84,273
20160522,105018,1463928618.87,274
20160522,105018,1463928618.9,275
20160522,105018,1463928618.93,276
20160522,105018,1463928618.96,277
20160522,105018,1463928619.0,278
20160522,105019,1463928619.03,279
20160522,105019,1463928619.06,280
20160522,105019,1463928619.09,281
20160522,105019,1463928619.12,282
20160522,105019,1463928619.15,283
20160522,105019,1463928619.18,284
20160522,105019,1463928619.21,285
20160522,105019,1463928619.24,286
20160522,105019,1463928619.27,287
20160522,105019,1463928619.31,288
20160522,105019,1463928619.34,289
20160522,105019,1463928619.37,290
20160522,105019,1463928619.4,291
20160522,105019,1463928619.43,292
20160522,105019,1463928619.46,293
20160522,105019,1463928619.49,294
20160522,105019,1463928619.52,295
20160522,105019,1463928619.55,296
20160522,105019,1463928619.58,297
20160522,105019,1463928619.62,298
20160522,105019,1463928619.65,299
20160522,105019,1463928619.68,300
20160522,105019,1463928619.71,301
20160522,105019,1463928619.74,302
20160522,105019,1463928619.77,303
20160522,105019,1463928619.8,304
20160522,105019,1463928619.83,305
20160522,105019,1463928619.86,306
20160522,105019,1463928619.89,307
20160522,105019,1463928619.93,308
20160522,105019,1463928619.96,309
20160522,105019,1463928619.99,310
20160522,105020,1463928620.02,311
20160522,105020,1463928620.05,312
20160522,105020,1463928620.08,313
20160522,105020,1463928620.11,314
20160522,105020,1463928620.14,315
20160522,105020,1463928620.17,316
20160522,105020,1463928620.2,317
20160522,105020,1463928620.24,318
20160522,105020,1463928620.27,319
20160522,105020,1463928620.3,320
20160522,105020,1463928620.33,321
20160522,105020,1463928620.36,322
20160522,105020,1463928620.39,323
20160522,105020,1463928620.42,324
20160522,105020,1463928620.45,325
20160522,105020,1463928620.48,326
20160522,105020,1463928620.51,327
20160522,105020,1463928620.55,328
20160522,105020,1463928620.58,329
20160522,105020,1463928620.61,330
20160522,105020,1463928620.64,331
20160522,105020,1463928620.67,332
20160522,105020,1463928620.7,333
20160522,105020,1463928620.73,334
20160522,105020,1463928620.76,335
20160522,105020,1463928620.79,336
20160522,105020,1463928620.82,337
20160522,105020,1463928620.86,338
20160522,105020,1463928620.89,339
20160522,105020,1463928620.92,340
20160522,105020,1463928620.95,341
20160522,105020,1463928620.98,342
20160522,105021,1463928621.01,343
20160522,105021,1463928621.04,344
20160522,105021,1463928621.07,345
20160522,105021,1463928621.1,346
20160522,105021,1463928621.13,347
20160522,105021,1463928621.17,348
20160522,105021,1463928621.2,349
20160522,105021,1463928621.23,350
20160522,105021,1463928621.26,351
20160522,105021,1463928621.29,352
20160522,105021,1463928621.32,353
20160522,105021,1463928621.35,354
20160522,105021,1463928621.38,355
20160522,105021,1463928621.41,356
20160522,105021,1463928621.44,357
20160522,105021,1463928621.48,358
20160522,105021,1463928621.51,359
20160522,105021,1463928621.54,360
20160522,105021,1463928621.57,361
20160522,105021,1463928621.6,362
20160522,105021,1463928621.63,363
20160522,105021,1463928621.66,364
20160522,105021,1463928621.69,365
20160522,105021,1463928621.72,366
20160522,105021,1463928621.75,367
20160522,105021,1463928621.79,368
20160522,105021,1463928621.82,369
20160522,105021,1463928621.85,370
20160522,105021,1463928621.88,371
20160522,105021,1463928621.91,372
20160522,105021,1463928621.94,373
20160522,105021,1463928621.97,374
20160522,105022,1463928622.0,375
20160522,105022,1463928622.03,376
20160522,105022,1463928622.06,377
20160522,105022,1463928622.1,378
20160522,105022,1463928622.13,379
20160522,105022,1463928622.16,380
20160522,105022,1463928622.19,381
20160522,105022,1463928622.22,382
20160522,105022,1463928622.25,383
20160522,105022,1463928622.28,384
20160522,105022,1463928622.31,385
20160522,105022,1463928622.34,386
20160522,105022,1463928622.37,387
20160522,105022,1463928622.41,388
20160522,105022,1463928622.44,389
20160522,105022,1463928622.47,390
20160522,105022,1463928622.5,391
20160522,105022,1463928622.53,392
20160522,105022,1463928622.56,393
20160522,105022,1463928622.59,394
20160522,105022,1463928622.62,395
20160522,105022,1463928622.65,396
20160522,105022,1463928622.68,397
20160522,105022,1463928622.72,398
20160522,105022,1463928622.75,399
20160522,105022,1463928622.78,400
20160522,105022,1463928622.81,401
20160522,105022,1463928622.84,402
20160522,105022,1463928622.87,403
20160522,105022,1463928622.9,404
20160522,105022,1463928622.93,405
20160522,105022,1463928622.96,406
20160522,105022,1463928622.99,407
20160522,105023,1463928623.03,408
20160522,105023,1463928623.06,409
20160522,105023,1463928623.09,410
20160522,105023,1463928623.12,411
20160522,105023,1463928623.15,412
20160522,105023,1463928623.18,413
20160522,105023,1463928623.21,414
20160522,105023,1463928623.24,415
20160522,105023,1463928623.27,416
20160522,105023,1463928623.3,417
20160522,105023,1463928623.34,418
20160522,105023,1463928623.37,419
20160522,105023,1463928623.4,420
20160522,105023,1463928623.43,421
20160522,105023,1463928623.46,422
20160522,105023,1463928623.49,423
20160522,105023,1463928623.52,424
20160522,105023,1463928623.55,425
20160522,105023,1463928623.58,426
20160522,105023,1463928623.61,427
20160522,105023,1463928623.65,428
20160522,105023,1463928623.68,429
20160522,105023,1463928623.71,430
20160522,105023,1463928623.74,431
20160522,105023,1463928623.77,432
20160522,105023,1463928623.8,433
20160522,105023,1463928623.83,434
20160522,105023,1463928623.86,435
20160522,105023,1463928623.89,436
20160522,105023,1463928623.92,437
20160522,105023,1463928623.96,438
20160522,105023,1463928623.99,439
20160522,105024,1463928624.02,440
20160522,105024,1463928624.05,441
20160522,105024,1463928624.08,442
20160522,105024,1463928624.11,443
20160522,105024,1463928624.14,444
20160522,105024,1463928624.17,445
20160522,105024,1463928624.2,446
20160522,105024,1463928624.23,447
20160522,105024,1463928624.27,448
20160522,105024,1463928624.3,449
20160522,105024,1463928624.33,450
20160522,105024,1463928624.36,451
20160522,105024,1463928624.39,452
20160522,105024,1463928624.42,453
20160522,105024,1463928624.45,454
20160522,105024,1463928624.48,455
20160522,105024,1463928624.51,456
20160522,105024,1463928624.54,457
20160522,105024,1463928624.58,458
20160522,105024,1463928624.61,459
20160522,105024,1463928624.64,460
20160522,105024,1463928624.67,461
20160522,105024,1463928624.7,462
20160522,105024,1463928624.73,463
20160522,105024,1463928624.76,464
20160522,105024,1463928624.79,465
20160522,105024,1463928624.82,466
20160522,105024,1463928624.85,467
20160522,105024,1463928624.89,468
20160522,105024,1463928624.92,469
20160522,105024,1463928624.95,470
20160522,105024,1463928624.98,471
20160522,105025,1463928625.01,472
20160522,105025,1463928625.04,473
20160522,105025,1463928625.07,474
20160522,105025,1463928625.1,475
20160522,105025,1463928625.13,476
20160522,105025,1463928625.16,477
20160522,105025,1463928625.2,478
20160522,105025,1463928625.23,479
20160522,105025,1463928625.26,480
20160522,105025,1463928625.29,481
20160522,105025,1463928625.32,482
20160522,105025,1463928625.35,483
20160522,105025,1463928625.38,484
20160522,105025,1463928625.41,485
20160522,105025,1463928625.44,486
20160522,105025,1463928625.47,487
20160522,105025,1463928625.51,488
20160522,105025,1463928625.54,489
20160522,105025,1463928625.57,490
20160522,105025,1463928625.6,491
20160522,105025,1463928625.63,492
20160522,105025,1463928625.66,493
20160522,105025,1463928625.69,494
20160522,105025,1463928625.72,495
20160522,105025,1463928625.75,496
20160522,105025,1463928625.78,497
20160522,105025,1463928625.82,498
20160522,105025,1463928625.85,499
20160522,105025,1463928625.88,500
20160522,105025,1463928625.91,501
20160522,105025,1463928625.94,502
20160522,105025,1463928625.97,503
20160522,105026,1463928626.0,504
20160522,105026,1463928626.03,505
20160522,105026,1463928626.06,506
20160522,105026,1463928626.09,507
20160522,105026,1463928626.13,508
20160522,105026,1463928626.16,509
20160522,105026,1463928626.19,510
20160522,105026,1463928626.22,511
20160522,105026,1463928626.25,512
20160522,105026,1463928626.28,513
20160522,105026,1463928626.31,514
20160522,105026,1463928626.34,515
20160522,105026,1463928626.37,516
20160522,105026,1463928626.41,517
20160522,105026,1463928626.44,518
20160522,105026,1463928626.47,519
20160522,105026,1463928626.5,520
20160522,105026,1463928626.53,521
20160522,105026,1463928626.56,522
20160522,105026,1463928626.59,523
20160522,105026,1463928626.62,524
20160522,105026,1463928626.65,525
20160522,105026,1463928626.68,526
20160522,105026,1463928626.72,527
20160522,105026,1463928626.75,528
20160522,105026,1463928626.78,529
20160522,105026,1463928626.81,530
20160522,105026,1463928626.84,531
20160522,105026,1463928626.87,532
20160522,105026,1463928626.9,533
20160522,105026,1463928626.93,534
20160522,105026,1463928626.96,535
20160522,105026,1463928626.99,536
20160522,105027,1463928627.03,537
20160522,105027,1463928627.06,538
20160522,105027,1463928627.09,539
20160522,105027,1463928627.12,540
20160522,105027,1463928627.15,541
20160522,105027,1463928627.18,542
20160522,105027,1463928627.21,543
20160522,105027,1463928627.24,544
20160522,105027,1463928627.27,545
20160522,105027,1463928627.3,546
20160522,105027,1463928627.34,547
20160522,105027,1463928627.37,548
20160522,105027,1463928627.4,549
20160522,105027,1463928627.43,550
20160522,105027,1463928627.46,551
20160522,105027,1463928627.49,552
20160522,105027,1463928627.52,553
20160522,105027,1463928627.55,554
20160522,105027,1463928627.58,555
20160522,105027,1463928627.61,556
20160522,105027,1463928627.65,557
20160522,105027,1463928627.68,558
20160522,105027,1463928627.71,559
20160522,105027,1463928627.74,560
20160522,105027,1463928627.77,561
20160522,105027,1463928627.8,562
20160522,105027,1463928627.83,563
20160522,105027,1463928627.86,564
20160522,105027,1463928627.89,565
20160522,105027,1463928627.92,566
20160522,105027,1463928627.96,567
20160522,105027,1463928627.99,568
20160522,105028,1463928628.02,569
20160522,105028,1463928628.05,570
20160522,105028,1463928628.08,571
20160522,105028,1463928628.11,572
20160522,105028,1463928628.14,573
20160522,105028,1463928628.17,574
20160522,105028,1463928628.2,575
20160522,105028,1463928628.23,576
20160522,105028,1463928628.27,577
20160522,105028,1463928628.3,578
20160522,105028,1463928628.33,579
20160522,105028,1463928628.36,580
20160522,105028,1463928628.39,581
20160522,105028,1463928628.42,582
20160522,105028,1463928628.45,583
20160522,105028,1463928628.48,584
20160522,105028,1463928628.51,585
20160522,105028,1463928628.54,586
20160522,105028,1463928628.58,587
20160522,105028,1463928628.61,588
20160522,105028,1463928628.64,589
20160522,105028,1463928628.67,590
20160522,105028,1463928628.7,591
20160522,105028,1463928628.73,592
20160522,105028,1463928628.76,593
20160522,105028,1463928628.79,594
20160522,105028,1463928628.82,595
20160522,105028,1463928628.85,596
20160522,105028,1463928628.89,597
20160522,105028,1463928628.92,598
20160522,105028,1463928628.95,599
