date,time,seconds,frame
20160521,133158,1463851918.05,1
20160521,133158,1463851918.05,2
20160521,133158,1463851918.08,3
20160521,133158,1463851918.11,4
20160521,133158,1463851918.14,5
20160521,133158,1463851918.17,6
20160521,133158,1463851918.21,7
20160521,133158,1463851918.24,8
20160521,133158,1463851918.27,9
20160521,133158,1463851918.3,10
20160521,133158,1463851918.33,11
20160521,133158,1463851918.36,12
20160521,133158,1463851918.39,13
20160521,133158,1463851918.42,14
20160521,133158,1463851918.45,15
20160521,133158,1463851918.48,16
20160521,133158,1463851918.52,17
20160521,133158,1463851918.55,18
20160521,133158,1463851918.58,19
20160521,133158,1463851918.61,20
20160521,133158,1463851918.64,21
20160521,133158,1463851918.67,22
20160521,133158,1463851918.7,23
20160521,133158,1463851918.73,24
20160521,133158,1463851918.76,25
20160521,133158,1463851918.79,26
20160521,133158,1463851918.83,27
20160521,133158,1463851918.86,28
20160521,133158,1463851918.89,29
20160521,133158,1463851918.92,30
20160521,133158,1463851918.95,31
20160521,133158,1463851918.98,32
20160521,133159,1463851919.01,33
20160521,133159,1463851919.04,34
20160521,133159,1463851919.07,35
20160521,133159,1463851919.1,36
20160521,133159,1463851919.14,37
20160521,133159,1463851919.17,38
20160521,133159,1463851919.2,39
20160521,133159,1463851919.23,40
20160521,133159,1463851919.26,41
20160521,133159,1463851919.29,42
20160521,133159,1463851919.32,43
20160521,133159,1463851919.35,44
20160521,133159,1463851919.38,45
20160521,133159,1463851919.41,46
20160521,133159,1463851919.45,47
20160521,133159,1463851919.48,48
20160521,133159,1463851919.51,49
20160521,133159,1463851919.54,50
20160521,133159,1463851919.57,51
20160521,133159,1463851919.6,52
20160521,133159,1463851919.63,53
20160521,133159,1463851919.66,54
20160521,133159,1463851919.69,55
20160521,133159,1463851919.73,56
20160521,133159,1463851919.76,57
20160521,133159,1463851919.79,58
20160521,133159,1463851919.82,59
20160521,133159,1463851919.85,60
20160521,133159,1463851919.88,61
20160521,133159,1463851919.91,62
20160521,133159,1463851919.94,63
20160521,133159,1463851919.97,64
20160521,133200,1463851920.0,65
20160521,133200,1463851920.04,66
20160521,133200,1463851920.07,67
20160521,133200,1463851920.1,68
20160521,133200,1463851920.13,69
20160521,133200,1463851920.16,70
20160521,133200,1463851920.19,71
20160521,133200,1463851920.22,72
20160521,133200,1463851920.25,73
20160521,133200,1463851920.28,74
20160521,133200,1463851920.31,75
20160521,133200,1463851920.35,76
20160521,133200,1463851920.38,77
20160521,133200,1463851920.41,78
20160521,133200,1463851920.44,79
20160521,133200,1463851920.47,80
20160521,133200,1463851920.5,81
20160521,133200,1463851920.53,82
20160521,133200,1463851920.56,83
20160521,133200,1463851920.59,84
20160521,133200,1463851920.62,85
20160521,133200,1463851920.81,86
20160521,133200,1463851920.81,87
20160521,133200,1463851920.84,88
20160521,133200,1463851920.87,89
20160521,133200,1463851920.9,90
20160521,133200,1463851920.93,91
20160521,133200,1463851920.96,92
20160521,133200,1463851921.0,93
20160521,133201,1463851921.03,94
20160521,133201,1463851921.06,95
20160521,133201,1463851921.09,96
20160521,133201,1463851921.12,97
20160521,133201,1463851921.15,98
20160521,133201,1463851921.18,99
20160521,133201,1463851921.21,100
20160521,133201,1463851921.24,101
20160521,133201,1463851921.27,102
20160521,133201,1463851921.31,103
20160521,133201,1463851921.34,104
20160521,133201,1463851921.37,105
20160521,133201,1463851921.4,106
20160521,133201,1463851921.43,107
20160521,133201,1463851921.46,108
20160521,133201,1463851921.49,109
20160521,133201,1463851921.52,110
20160521,133201,1463851921.55,111
